regime,seed,method,snapshot_t,delta,step_cost,step_interference,step_switches,cumulative_cost,cumulative_interference,cumulative_switches,gain_vs_cold,expected_cost,best_sample_cost,feasible_fraction,success_probability,evaluations,shots,cx_count,circuit_depth,wall_seconds
gradual,201,Cold,10,0.09611645599736146,0.2431175256849049,0.06311752568490492,0.6000000000000001,1.4090468277594592,0.6290468277594592,2.6,0.0,0.38056473282360986,0.2431175256849049,1.0,0.001953125,24,2048,114,113,17.71920730290003
gradual,201,Param,10,0.09611645599736146,0.2431175256849049,0.06311752568490492,0.5999999999999999,1.3153107127015333,0.5953107127015332,2.4,0.0,0.37625306103839445,0.2431175256849049,1.0,0.00048828125,24,2048,114,113,38.36730484687723
gradual,201,State,10,0.09611645599736146,0.06311752568490492,0.0631175256849049,0.0,0.1298733453144172,0.1298733453144172,0.0,0.18,0.07577497289947666,0.06311752568490492,1.0,0.94970703125,24,2048,114,112,9.794265844859183
gradual,201,Combined,10,0.09611645599736146,0.06311752568490492,0.0631175256849049,0.0,0.1298733453144172,0.1298733453144172,0.0,0.18,0.06631260542614205,0.06311752568490492,1.0,0.9892578125,24,2048,114,112,19.448175369063392
gradual,201,Cold,11,0.051510007573272606,0.058054211206306036,0.05805421120630605,0.0,1.4671010389657653,0.6871010389657652,2.6,0.0,0.2567321190527151,0.058054211206306036,1.0,0.00048828125,24,2048,114,112,15.626278243027627
gradual,201,Param,11,0.051510007573272606,0.19225911081956845,0.13225911081956843,0.20000000000000018,1.5075698235211017,0.7275698235211017,2.6,-0.13420489961326243,0.2575468549091307,0.19225911081956845,1.0,0.001953125,24,2048,114,112,19.79338426096365
gradual,201,State,11,0.051510007573272606,0.058054211206306036,0.05805421120630605,0.0,0.18792755652072324,0.18792755652072324,0.0,0.0,0.05996587915025423,0.058054211206306036,1.0,0.99267578125,24,2048,114,112,7.222525520948693
gradual,201,Combined,11,0.051510007573272606,0.058054211206306036,0.05805421120630605,0.0,0.18792755652072324,0.18792755652072324,0.0,0.0,0.06039119327996859,0.058054211206306036,1.0,0.99169921875,24,2048,114,112,33.11146936705336
gradual,202,Cold,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322887819725685,0.0,1.0,0.015625,24,2048,102,113,35.15898999013007
gradual,202,Param,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322887819725685,0.0,1.0,0.015625,24,2048,102,113,35.15898999013007
gradual,202,State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322887819725685,0.0,1.0,0.015625,24,2048,102,113,35.15898999013007
gradual,202,Combined,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3322887819725685,0.0,1.0,0.015625,24,2048,102,113,35.15898999013007
gradual,202,Cold,1,0.084690013974848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5488866596097866,0.0,1.0,0.0029296875,24,2048,102,112,33.421311740996316
gradual,202,Param,1,0.084690013974848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199187759325219,0.0,1.0,0.0048828125,24,2048,102,112,26.427345891017467
gradual,202,State,1,0.084690013974848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024347785575826028,0.0,1.0,0.9921875,24,2048,102,113,17.383407051907852
gradual,202,Combined,1,0.084690013974848,0.18,0.0,0.6,0.18,0.0,0.6,-0.18,0.18067605322717994,0.18,1.0,0.99755859375,24,2048,102,113,14.486671098973602
gradual,202,Cold,2,0.04933221355127016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5534417393559379,0.0,1.0,0.00390625,24,2048,102,113,9.423172496026382
gradual,202,Param,2,0.04933221355127016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527055136171466,0.0,1.0,0.00927734375,24,2048,102,113,16.41076889098622
gradual,202,State,2,0.04933221355127016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002316925737737011,0.0,1.0,0.994140625,24,2048,102,113,10.343172077089548
gradual,202,Combined,2,0.04933221355127016,0.18,0.0,0.6,0.36,0.0,1.2,-0.18,0.18072265080704655,0.18,1.0,0.99658203125,24,2048,102,112,10.970139750046656
gradual,202,Cold,3,0.10338398147086438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5359451698908774,0.0,1.0,0.00048828125,24,2048,96,109,8.322872633114457
gradual,202,Param,3,0.10338398147086438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49857521553259704,0.0,1.0,0.005859375,24,2048,96,109,15.758071281015873
gradual,202,State,3,0.10338398147086438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00693803385014466,0.0,1.0,0.97998046875,24,2048,96,110,16.01029781391844
gradual,202,Combined,3,0.10338398147086438,0.18,0.0,0.5999999999999999,0.54,0.0,1.7999999999999998,-0.18,0.18101289976578064,0.18,1.0,0.99609375,24,2048,96,110,8.882227367954329
gradual,202,Cold,4,0.184893344535295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394106367096398,0.0,1.0,0.00048828125,24,2048,84,100,8.936532103922218
gradual,202,Param,4,0.184893344535295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369756618527557,0.0,1.0,0.0146484375,24,2048,84,100,13.472687704022974
gradual,202,State,4,0.184893344535295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,2048,84,101,12.046233586035669
gradual,202,Combined,4,0.184893344535295,0.18,0.0,0.6000000000000001,0.72,0.0,2.4,-0.18,0.18054303625144405,0.18,1.0,0.99755859375,24,2048,84,101,7.890061361948028
gradual,202,Cold,5,0.11269078466386238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387276276838548,0.0,1.0,0.0048828125,24,2048,78,98,7.641513345995918
gradual,202,Param,5,0.11269078466386238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4088616121260212,0.0,1.0,0.00390625,24,2048,78,98,16.395108456956223
gradual,202,State,5,0.11269078466386238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016237893193327673,0.0,1.0,0.94921875,24,2048,78,98,10.811198530951515
gradual,202,Combined,5,0.11269078466386238,0.18,0.0,0.6000000000000001,0.8999999999999999,0.0,3.0,-0.18,0.1805622238099417,0.18,1.0,0.998046875,24,2048,78,98,8.816149790072814
gradual,202,Cold,6,0.10737152613737747,0.06,0.0,0.2,0.06,0.0,0.2,0.0,0.5569020094885418,0.06,1.0,0.00244140625,24,2048,84,101,10.058560424018651
gradual,202,Param,6,0.10737152613737747,0.18,0.0,0.6,0.18,0.0,0.6,-0.12,0.28090096733680137,0.18,1.0,0.0009765625,24,2048,84,101,13.363223551074043
gradual,202,State,6,0.10737152613737747,0.18,0.0,0.6,0.18,0.0,0.6,-0.12,0.18362702234263933,0.18,1.0,0.97607421875,24,2048,84,101,7.830121137900278
gradual,202,Combined,6,0.10737152613737747,0.18,0.0,0.6000000000000001,1.0799999999999998,0.0,3.6,-0.12,0.18022276187259675,0.18,1.0,0.99853515625,24,2048,84,101,7.2555333219934255
gradual,202,Cold,7,0.04942503938565455,0.18,0.0,0.6000000000000001,0.24,0.0,0.8,0.0,0.18032913175000653,0.18,1.0,0.99853515625,16,2048,84,101,5.2280108539853245
gradual,202,Param,7,0.04942503938565455,0.18,0.0,0.6,0.36,0.0,1.2,0.0,0.21149091721057736,0.18,1.0,0.880859375,24,2048,84,101,7.9280786649324
gradual,202,State,7,0.04942503938565455,0.0,0.0,0.0,0.18,0.0,0.6,0.18,0.0008841831145950097,0.0,1.0,0.99853515625,22,2048,84,101,7.117033265996724
gradual,202,Combined,7,0.04942503938565455,0.18,0.0,0.6000000000000001,1.2599999999999998,0.0,4.2,0.0,0.18053359146476128,0.18,1.0,0.998046875,22,2048,84,101,6.854540319181979
gradual,202,Cold,8,0.0441216815325701,0.24,0.0,0.8,0.48,0.0,1.6,0.0,0.3019809203149448,0.24,1.0,0.00048828125,24,2048,84,101,11.033076683059335
gradual,202,Param,8,0.0441216815325701,0.3,0.0,1.0000000000000002,0.6599999999999999,0.0,2.2,-0.06,0.30302265835139613,0.3,1.0,0.98974609375,24,2048,84,101,12.144687443971634
gradual,202,State,8,0.0441216815325701,0.0,0.0,0.0,0.18,0.0,0.6,0.24,0.011807028858479675,0.0,1.0,0.9716796875,24,2048,84,101,8.426976155955344
gradual,202,Combined,8,0.0441216815325701,0.18,0.0,0.5999999999999996,1.4399999999999997,0.0,4.8,0.06,0.180087890625,0.18,1.0,0.99853515625,19,2048,84,101,5.848109559156001
gradual,202,Cold,9,0.02324678356560088,0.0,0.0,0.0,0.48,0.0,1.6,0.0,0.0005044278686624855,0.0,1.0,0.99853515625,24,2048,84,101,11.523813701001927
gradual,202,Param,9,0.02324678356560088,0.0,0.0,0.0,0.6599999999999999,0.0,2.2,0.0,0.06109374999947782,0.0,1.0,0.0009765625,24,2048,84,101,22.295933542074636
gradual,202,State,9,0.02324678356560088,0.0,0.0,0.0,0.18,0.0,0.6,0.0,0.0019048043074029117,0.0,1.0,0.99560546875,22,2048,84,101,8.398029476869851
gradual,202,Combined,9,0.02324678356560088,0.18,0.0,0.5999999999999996,1.6199999999999997,0.0,5.3999999999999995,-0.18,0.180029296875,0.18,1.0,0.99951171875,19,2048,84,101,5.640877877129242
gradual,202,Cold,10,0.07730608633765626,0.0,0.0,0.0,0.48,0.0,1.6,0.0,0.2659761502973893,0.0,1.0,0.0009765625,24,2048,84,101,10.260757727082819
gradual,202,Param,10,0.07730608633765626,0.06,0.0,0.20000000000000018,0.72,0.0,2.4000000000000004,-0.06,0.3244372421929082,0.06,1.0,0.00048828125,24,2048,84,101,21.737927800044417
gradual,202,State,10,0.07730608633765626,0.0,0.0,0.0,0.18,0.0,0.6,0.0,0.0007258576708875288,0.0,1.0,0.99755859375,23,2048,84,101,12.424329943023622
gradual,202,Combined,10,0.07730608633765626,0.18,0.0,0.5999999999999996,1.7999999999999996,0.0,5.999999999999999,-0.18,0.1803816444666583,0.18,1.0,0.99853515625,24,2048,84,101,6.986894142115489
gradual,202,Cold,11,0.05373059990387062,0.0,0.0,0.0,0.48,0.0,1.6,0.0,0.5159302914476419,0.0,1.0,0.0068359375,24,2048,84,101,18.129497196059674
gradual,202,Param,11,0.05373059990387062,0.0,0.0,0.0,0.72,0.0,2.4000000000000004,0.0,0.47632779286513066,0.0,1.0,0.01025390625,24,2048,84,101,21.72364364308305
gradual,202,State,11,0.05373059990387062,0.0,0.0,0.0,0.18,0.0,0.6,0.0,0.002334209028244596,0.0,1.0,0.99267578125,24,2048,84,101,14.263745791977271
gradual,202,Combined,11,0.05373059990387062,0.18,0.0,0.5999999999999996,1.9799999999999995,0.0,6.599999999999999,-0.18,0.18105145515669058,0.18,1.0,0.99658203125,24,2048,84,101,7.037549888016656
gradual,203,Cold,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30685391865946166,0.0,1.0,0.02685546875,24,2048,102,112,32.28171033016406
gradual,203,Param,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30685391865946166,0.0,1.0,0.02685546875,24,2048,102,112,32.28171033016406
gradual,203,State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30685391865946166,0.0,1.0,0.02685546875,24,2048,102,112,32.28171033016406
gradual,203,Combined,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30685391865946166,0.0,1.0,0.02685546875,24,2048,102,112,32.28171033016406
gradual,203,Cold,1,0.046468866499842644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233502315749794,0.0,1.0,0.00390625,24,2048,102,113,19.627694101072848
gradual,203,Param,1,0.046468866499842644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049862656160239,0.0,1.0,0.0009765625,24,2048,102,113,18.542895728023723
gradual,203,State,1,0.046468866499842644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014446580427914901,0.0,1.0,0.9951171875,24,2048,102,113,10.979525751899928
gradual,203,Combined,1,0.046468866499842644,0.24,0.0,0.8,0.24,0.0,0.8,-0.24,0.24414989071214246,0.24,1.0,0.97802734375,24,2048,102,113,10.27563092391938
gradual,203,Cold,2,0.14492270983515657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142200784845908,0.0,1.0,0.0107421875,24,2048,96,106,26.805142648052424
gradual,203,Param,2,0.14492270983515657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239957809560553,0.0,1.0,0.0087890625,24,2048,96,106,24.56252860999666
gradual,203,State,2,0.14492270983515657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033119002975884424,0.0,1.0,0.9990234375,19,2048,96,107,11.492559375008568
gradual,203,Combined,2,0.14492270983515657,0.24,0.0,0.8,0.48,0.0,1.6,-0.24,0.24387727713434665,0.24,1.0,0.98046875,24,2048,96,107,8.686685284134
gradual,203,Cold,3,0.19182734232194484,0.18,0.0,0.6,0.18,0.0,0.6,0.0,0.4504926333328403,0.18,1.0,0.01806640625,24,2048,84,104,27.882990647805855
gradual,203,Param,3,0.19182734232194484,0.24,0.0,0.8,0.24,0.0,0.8,-0.06,0.3879395961795117,0.24,1.0,0.0107421875,24,2048,84,104,18.516744324937463
gradual,203,State,3,0.19182734232194484,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.04182832764770445,0.0,1.0,0.92138671875,24,2048,84,104,16.521408110158518
gradual,203,Combined,3,0.19182734232194484,0.18,0.0,0.6000000000000001,0.6599999999999999,0.0,2.2,0.0,0.2420861885722887,0.18,1.0,0.00390625,24,2048,84,104,7.055033648153767
gradual,203,Cold,4,0.052721632471403095,0.0,0.0,0.0,0.18,0.0,0.6,0.0,0.44004250514525095,0.0,1.0,0.0087890625,24,2048,84,103,9.945594507968053
gradual,203,Param,4,0.052721632471403095,0.12,0.0,0.40000000000000013,0.36,0.0,1.2000000000000002,-0.12,0.18734506728819122,0.12,1.0,0.00390625,24,2048,84,103,14.419468940002844
gradual,203,State,4,0.052721632471403095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585824926113697,0.0,1.0,0.08837890625,24,2048,84,104,31.280264046043158
gradual,203,Combined,4,0.052721632471403095,0.18,0.0,0.6000000000000001,0.8399999999999999,0.0,2.8000000000000003,-0.18,0.24238983253380397,0.18,1.0,0.00146484375,24,2048,84,104,7.185890048043802
gradual,203,Cold,5,0.10758557789060247,0.06,0.0,0.20000000000000007,0.24,0.0,0.8,0.0,0.5623784409663405,0.06,1.0,0.00927734375,24,2048,90,106,8.057347527006641
gradual,203,Param,5,0.10758557789060247,0.0,0.0,0.0,0.36,0.0,1.2000000000000002,0.06,0.5913941797292355,0.0,1.0,0.0009765625,24,2048,90,106,17.272117099026218
gradual,203,State,5,0.10758557789060247,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0017927307589345092,0.0,1.0,0.994140625,24,2048,90,107,17.335940432036296
gradual,203,Combined,5,0.10758557789060247,0.24,0.0,0.8000000000000003,1.0799999999999998,0.0,3.6000000000000005,-0.18,0.2418184478673541,0.24,1.0,0.9921875,24,2048,90,107,7.414575055008754
gradual,203,Cold,6,0.07732365050631303,0.0,0.0,0.0,0.24,0.0,0.8,0.0,0.5084074701624044,0.0,1.0,0.00732421875,24,2048,96,106,18.245688220020384
gradual,203,Param,6,0.07732365050631303,0.0,0.0,0.0,0.36,0.0,1.2000000000000002,0.0,0.495957514325462,0.0,1.0,0.00634765625,24,2048,96,106,8.413652325049043
gradual,203,State,6,0.07732365050631303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002722387340896409,0.0,1.0,0.98828125,24,2048,96,107,14.896525425137952
gradual,203,Combined,6,0.07732365050631303,0.24,0.0,0.7999999999999998,1.3199999999999998,0.0,4.4,-0.24,0.35039634529360814,0.24,1.0,0.00048828125,24,2048,96,107,8.074985892046243
gradual,203,Cold,7,0.11602616051961202,0.0,0.0,0.0,0.24,0.0,0.8,0.0,0.49771627310608973,0.0,1.0,0.01123046875,24,2048,90,103,27.454540404956788
gradual,203,Param,7,0.11602616051961202,0.0,0.0,0.0,0.36,0.0,1.2000000000000002,0.0,0.4623378039818018,0.0,1.0,0.02490234375,24,2048,90,103,8.568008987000212
gradual,203,State,7,0.11602616051961202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009103785564134386,0.0,1.0,0.97412109375,24,2048,90,104,9.597770654130727
gradual,203,Combined,7,0.11602616051961202,0.18,0.0,0.5999999999999996,1.4999999999999998,0.0,5.0,-0.18,0.18056882725513407,0.18,1.0,0.998046875,24,2048,90,104,7.313375666970387
gradual,203,Cold,8,0.16550692809662704,0.0,0.0,0.0,0.24,0.0,0.8,0.0,0.5086661322594555,0.0,1.0,0.001953125,24,2048,102,113,27.96408055606298
gradual,203,Param,8,0.16550692809662704,0.0,0.0,0.0,0.36,0.0,1.2000000000000002,0.0,0.533422701438892,0.0,1.0,0.00634765625,24,2048,102,113,8.44237534282729
gradual,203,State,8,0.16550692809662704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010124081719793867,0.0,1.0,0.99560546875,24,2048,102,113,10.394206078024581
gradual,203,Combined,8,0.16550692809662704,0.240069965567329,0.12006996556732902,0.40000000000000036,1.7400699655673288,0.12006996556732902,5.4,-0.240069965567329,0.30066529992511315,0.240069965567329,1.0,0.0009765625,22,2048,102,113,7.14258570689708
gradual,203,Cold,9,0.06431758203739493,0.24877570377448024,0.12877570377448025,0.40000000000000013,0.4887757037744802,0.12877570377448025,1.2000000000000002,0.0,0.49447410629697625,0.24877570377448024,1.0,0.00048828125,24,2048,102,113,29.46598676405847
gradual,203,Param,9,0.06431758203739493,0.0,0.0,0.0,0.36,0.0,1.2000000000000002,0.24877570377448024,0.4873475576096535,0.0,1.0,0.00048828125,24,2048,102,113,12.091554364887998
gradual,203,State,9,0.06431758203739493,0.0,0.0,0.0,0.0,0.0,0.0,0.24877570377448024,0.17615898730984506,0.0,1.0,0.3515625,24,2048,102,113,11.13636406720616
gradual,203,Combined,9,0.06431758203739493,0.24,0.0,0.7999999999999998,1.9800699655673288,0.12006996556732902,6.2,0.008775703774480254,0.3228970274092431,0.24,1.0,0.0009765625,22,2048,102,113,7.7419387409463525
gradual,203,Cold,10,0.09105830329774345,0.12,0.0,0.3999999999999999,0.6087757037744802,0.12877570377448025,1.6,0.0,0.4792604522868481,0.12,1.0,0.0146484375,24,2048,96,110,34.98928849911317
gradual,203,Param,10,0.09105830329774345,0.0,0.0,0.0,0.36,0.0,1.2000000000000002,0.12,0.5030668386294391,0.0,1.0,0.00048828125,24,2048,96,110,9.156127357156947
gradual,203,State,10,0.09105830329774345,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.05943022377599714,0.0,1.0,0.798828125,24,2048,96,110,11.718995636096224
gradual,203,Combined,10,0.09105830329774345,0.24,0.0,0.7999999999999998,2.220069965567329,0.12006996556732902,7.0,-0.12,0.24107256965212925,0.24,1.0,0.99462890625,24,2048,96,110,8.030293948948383
gradual,203,Cold,11,0.056051301643432125,0.0,0.0,0.0,0.6087757037744802,0.12877570377448025,1.6,0.0,0.5111706566941253,0.0,1.0,0.00244140625,24,2048,96,110,18.65966511890292
gradual,203,Param,11,0.056051301643432125,0.18,0.0,0.6000000000000001,0.54,0.0,1.8000000000000003,-0.18,0.5093129549992993,0.18,1.0,0.00927734375,24,2048,96,110,10.092962560011074
gradual,203,State,11,0.056051301643432125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033858698554996396,0.0,1.0,0.978515625,24,2048,96,110,10.342496716883034
gradual,203,Combined,11,0.056051301643432125,0.24,0.0,0.7999999999999998,2.460069965567329,0.12006996556732902,7.8,-0.24,0.2411882567478084,0.24,1.0,0.99462890625,24,2048,96,110,8.923321617068723
gradual,204,Cold,0,0.0,0.15057325813805955,0.15057325813805955,0.0,0.15057325813805955,0.15057325813805955,0.0,0.0,0.3225152339567809,0.15057325813805955,1.0,0.00390625,24,2048,102,113,49.28960423194803
gradual,204,Param,0,0.0,0.15057325813805955,0.15057325813805955,0.0,0.15057325813805955,0.15057325813805955,0.0,0.0,0.3225152339567809,0.15057325813805955,1.0,0.00390625,24,2048,102,113,49.28960423194803
gradual,204,State,0,0.0,0.15057325813805955,0.15057325813805955,0.0,0.15057325813805955,0.15057325813805955,0.0,0.0,0.3225152339567809,0.15057325813805955,1.0,0.00390625,24,2048,102,113,49.28960423194803
gradual,204,Combined,0,0.0,0.15057325813805955,0.15057325813805955,0.0,0.15057325813805955,0.15057325813805955,0.0,0.0,0.3225152339567809,0.15057325813805955,1.0,0.00390625,24,2048,102,113,49.28960423194803
gradual,204,Cold,1,0.059148980794576915,0.06,0.0,0.2,0.21057325813805955,0.15057325813805955,0.2,0.0,0.5217523596200135,0.06,1.0,0.00244140625,24,2048,102,113,31.63582694879733
gradual,204,Param,1,0.059148980794576915,0.06,0.0,0.2,0.21057325813805955,0.15057325813805955,0.2,0.0,0.5264794059438408,0.06,1.0,0.00244140625,24,2048,102,113,8.358491386054084
gradual,204,State,1,0.059148980794576915,0.14887569214457969,0.14887569214457969,0.0,0.29944895028263924,0.29944895028263924,0.0,-0.08887569214457969,0.151456527630687,0.14887569214457969,1.0,0.99072265625,24,2048,102,113,17.66470956383273
gradual,204,Combined,1,0.059148980794576915,0.14887569214457969,0.14887569214457969,0.0,0.29944895028263924,0.29944895028263924,0.0,-0.08887569214457969,0.14951831899185744,0.14887569214457969,1.0,0.99755859375,24,2048,102,113,16.804201321909204
gradual,204,Cold,2,0.04639708242502142,0.0,0.0,0.0,0.21057325813805955,0.15057325813805955,0.2,0.0,0.5348401115656224,0.0,1.0,0.00244140625,24,2048,102,113,28.966204188065603
gradual,204,Param,2,0.04639708242502142,0.0,0.0,0.0,0.21057325813805955,0.15057325813805955,0.2,0.0,0.5223267657860393,0.0,1.0,0.00439453125,24,2048,102,113,7.94727329001762
gradual,204,State,2,0.04639708242502142,0.12,0.0,0.4,0.41944895028263923,0.29944895028263924,0.4,-0.12,0.4641099992322616,0.12,1.0,0.00048828125,24,2048,102,113,18.496314940042794
gradual,204,Combined,2,0.04639708242502142,0.06,0.0,0.2,0.35944895028263923,0.29944895028263924,0.2,-0.06,0.1693141108370532,0.06,1.0,0.00048828125,24,2048,102,113,19.233504259958863
gradual,204,Cold,3,0.0448791500690961,0.0,0.0,0.0,0.21057325813805955,0.15057325813805955,0.2,0.0,0.4321816254575656,0.0,1.0,0.02587890625,24,2048,102,112,32.92072026594542
gradual,204,Param,3,0.0448791500690961,0.0,0.0,0.0,0.21057325813805955,0.15057325813805955,0.2,0.0,0.43861349529553467,0.0,1.0,0.01416015625,24,2048,102,112,7.613560801139101
gradual,204,State,3,0.0448791500690961,0.0,0.0,0.0,0.41944895028263923,0.29944895028263924,0.4,0.0,0.0028965448077929133,0.0,1.0,0.98828125,24,2048,102,112,18.035403283080086
gradual,204,Combined,3,0.0448791500690961,0.0,0.0,0.0,0.35944895028263923,0.29944895028263924,0.2,0.0,0.0026683743167652753,0.0,1.0,0.99072265625,24,2048,102,113,18.66898304899223
gradual,204,Cold,4,0.03511265319677388,0.2476784448741311,0.1276784448741311,0.4000000000000001,0.45825170301219065,0.27825170301219065,0.6000000000000001,0.0,0.3119512550935359,0.2476784448741311,1.0,0.00048828125,24,2048,102,113,25.974674719851464
gradual,204,Param,4,0.03511265319677388,0.2881262706992377,0.10812627069923775,0.6000000000000001,0.49869952883729723,0.2586995288372973,0.8,-0.04044782582510659,0.37432108778156664,0.2881262706992377,1.0,0.001953125,24,2048,102,113,9.465649822028354
gradual,204,State,4,0.03511265319677388,0.0,0.0,0.0,0.41944895028263923,0.29944895028263924,0.4,0.2476784448741311,0.0015193226150659685,0.0,1.0,0.99462890625,24,2048,102,112,16.500725865829736
gradual,204,Combined,4,0.03511265319677388,0.0,0.0,0.0,0.35944895028263923,0.29944895028263924,0.2,0.2476784448741311,0.0012188925808745386,0.0,1.0,0.9951171875,24,2048,102,113,24.82973006903194
gradual,204,Cold,5,0.06768430332036114,0.125662641951923,0.125662641951923,0.0,0.5839143449641137,0.40391434496411366,0.6000000000000001,0.0,0.49557819344525644,0.125662641951923,1.0,0.00830078125,24,2048,102,112,16.98854434909299
gradual,204,Param,5,0.06768430332036114,0.06,0.0,0.19999999999999996,0.5586995288372972,0.2586995288372973,1.0,0.065662641951923,0.469301158415958,0.06,1.0,0.0087890625,24,2048,102,112,11.833525195950642
gradual,204,State,5,0.06768430332036114,0.0,0.0,0.0,0.41944895028263923,0.29944895028263924,0.4,0.125662641951923,0.007185549640802901,0.0,1.0,0.97265625,24,2048,102,112,37.774168072035536
gradual,204,Combined,5,0.06768430332036114,0.0,0.0,0.0,0.35944895028263923,0.29944895028263924,0.2,0.125662641951923,0.0016209628694279646,0.0,1.0,0.9951171875,24,2048,102,113,21.998026742134243
gradual,204,Cold,6,0.06545602645290825,0.24,0.0,0.8,0.8239143449641136,0.40391434496411366,1.4000000000000001,0.0,0.455263012829955,0.24,1.0,0.0009765625,24,2048,102,112,16.021193536929786
gradual,204,Param,6,0.06545602645290825,0.0,0.0,0.0,0.5586995288372972,0.2586995288372973,1.0,0.24,0.4537553730308343,0.0,1.0,0.01513671875,24,2048,102,112,24.70646951906383
gradual,204,State,6,0.06545602645290825,0.0,0.0,0.0,0.41944895028263923,0.29944895028263924,0.4,0.24,0.007411939633207086,0.0,1.0,0.9794921875,24,2048,102,112,32.5932992529124
gradual,204,Combined,6,0.06545602645290825,0.0,0.0,0.0,0.35944895028263923,0.29944895028263924,0.2,0.24,0.001752137730535929,0.0,1.0,0.994140625,24,2048,102,113,10.644829754950479
gradual,204,Cold,7,0.09710792321470613,0.07788019602500676,0.07788019602500679,0.0,0.9017945409891204,0.48179454098912045,1.4000000000000001,0.0,0.530206579009988,0.07788019602500676,1.0,0.005859375,24,2048,102,110,14.817327680066228
gradual,204,Param,7,0.09710792321470613,0.07788019602500676,0.07788019602500673,0.0,0.636579724862304,0.33657972486230403,1.0,0.0,0.5210761906377953,0.07788019602500676,1.0,0.0009765625,24,2048,102,110,15.701266671996564
gradual,204,State,7,0.09710792321470613,0.07788019602500676,0.07788019602500679,0.0,0.497329146307646,0.377329146307646,0.4,0.0,0.07894684983623187,0.07788019602500676,1.0,0.99658203125,24,2048,102,109,22.497151450021192
gradual,204,Combined,7,0.09710792321470613,0.07788019602500676,0.07788019602500679,0.0,0.43732914630764597,0.377329146307646,0.2,0.0,0.07788019602500676,0.07788019602500676,1.0,1.0,20,2048,102,110,9.26025451417081
gradual,204,Cold,8,0.1302764153841986,0.3007019422971518,0.12070194229715181,0.5999999999999999,1.2024964832862721,0.6024964832862723,2.0,0.0,0.45307463243851714,0.3007019422971518,1.0,0.00244140625,24,2048,102,113,13.889406199101359
gradual,204,Param,8,0.1302764153841986,0.0,0.0,0.0,0.636579724862304,0.33657972486230403,1.0,0.3007019422971518,0.4913563763344065,0.0,1.0,0.0048828125,24,2048,102,113,21.478704954963177
gradual,204,State,8,0.1302764153841986,0.0,0.0,0.0,0.497329146307646,0.377329146307646,0.4,0.3007019422971518,0.004467724359795218,0.0,1.0,0.986328125,24,2048,102,112,23.054330774815753
gradual,204,Combined,8,0.1302764153841986,0.0,0.0,0.0,0.43732914630764597,0.377329146307646,0.2,0.3007019422971518,0.0,0.0,1.0,1.0,19,2048,102,113,6.111288825981319
gradual,204,Cold,9,0.05471321570805206,0.06,0.0,0.20000000000000018,1.2624964832862722,0.6024964832862723,2.2,0.0,0.4577055311700355,0.06,1.0,0.00244140625,24,2048,102,113,29.88889785297215
gradual,204,Param,9,0.05471321570805206,0.0,0.0,0.0,0.636579724862304,0.33657972486230403,1.0,0.06,0.461716136709956,0.0,1.0,0.01123046875,24,2048,102,113,15.906205170089379
