regime,seed,method,snapshot_t,delta,step_cost,step_interference,step_switches,cumulative_cost,cumulative_interference,cumulative_switches,gain_vs_cold,expected_cost,best_sample_cost,feasible_fraction,success_probability,evaluations,shots,cx_count,circuit_depth,wall_seconds
sudden,304,State,7,0.051700466145232535,0.14185388243630648,0.14185388243630648,0.0,0.43177179401136023,0.43177179401136023,0.0,-0.010698219536114745,0.14698005012438864,0.14185388243630648,1.0,0.97265625,6,256,108,110,1.1390217499574646
sudden,304,Combined,7,0.051700466145232535,0.2472656424897392,0.1272656424897392,0.3999999999999999,1.4993537081042017,0.35935370810420164,3.8,-0.11610997958954747,0.2811955281508132,0.2472656424897392,1.0,0.83203125,6,256,108,110,1.1261040420504287
sudden,304,Cold,8,0.08007008666334986,0.24230306571225552,0.18230306571225552,0.19999999999999996,1.215189641510531,0.6151896415105309,2.0,0.0,0.5394374743553878,0.24230306571225552,1.0,0.01171875,6,256,114,112,1.236466540955007
sudden,304,Param,8,0.08007008666334986,0.18230306571225552,0.18230306571225552,0.0,1.3639267862806108,0.6439267862806107,2.4000000000000004,0.06,0.5342386145679837,0.18230306571225552,1.0,0.00390625,6,256,114,112,1.1302161249914207
sudden,304,State,8,0.08007008666334986,0.14923981891511606,0.14923981891511606,0.0,0.5810116129264763,0.5810116129264763,0.0,0.09306324679713945,0.14923981891511606,0.14923981891511606,1.0,1.0,6,256,114,112,1.145225375017617
sudden,304,Combined,8,0.08007008666334986,0.2891173418214924,0.10911734182149241,0.5999999999999996,1.7884710499256942,0.46847104992569405,4.3999999999999995,-0.046814276109236885,0.3440340818756826,0.2891173418214924,1.0,0.04296875,6,256,114,112,1.136560792045202
sudden,304,Cold,9,0.044248679039635044,0.4620904814661182,0.2220904814661182,0.7999999999999998,1.6772801229766492,0.8372801229766491,2.8,0.0,0.47210522852692377,0.4620904814661182,1.0,0.00390625,6,256,114,112,1.1634866659878753
sudden,304,Param,9,0.044248679039635044,0.2299057759121935,0.16990577591219347,0.20000000000000018,1.5938325621928042,0.8138325621928042,2.6000000000000005,0.2321847055539247,0.5075923254891519,0.2299057759121935,1.0,0.00390625,6,256,114,112,1.1303055830067024
sudden,304,State,9,0.044248679039635044,0.16020781403667772,0.16020781403667772,0.0,0.741219426963154,0.741219426963154,0.0,0.3018826674294405,0.1613402584738347,0.16020781403667772,1.0,0.9921875,6,256,114,112,1.1445919999969192
sudden,304,Combined,9,0.044248679039635044,0.30330528908675813,0.12330528908675814,0.5999999999999996,2.091776339012452,0.5917763390124522,4.999999999999999,0.15878519237936006,0.32825814889817523,0.30330528908675813,1.0,0.84375,6,256,114,113,1.1296750000328757
